gene,samples_ge_min_count,retained
AP003357.1,0,False
FAM71BP1,0,False
IGHV1OR15-6,0,False
AL137849.1,0,False
BUD13P1,17,True
AC105129.3,0,False
AL161912.3,0,False
AC211469.2,0,False
AL133393.1,0,False
AC005034.3,0,False
AC106791.2,0,False
AC018695.5,0,False
AC012493.3,0,False
AP002802.2,0,False
AC073657.2,0,False
AL161669.2,0,False
PRMT1P1,0,False
KF455155.1,0,False
AL109653.1,0,False
FO393422.1,0,False
AL162431.4,0,False
AL591222.2,0,False
AL132994.2,0,False
MICOS10P2,0,False
BNIP3P15,0,False
AC084373.1,0,False
AL390877.1,0,False
AC104785.1,2,False
RPL23AP92,0,False
AL356580.1,0,False
AJ271736.1,0,False
AL590032.1,0,False
AL035413.1,0,False
AC004853.1,0,False
AL355877.2,0,False
AC136443.5,0,False
AL670379.7,0,False
AC090953.1,0,False
PRELID3BP8,0,False
AL731768.1,0,False
AL606490.9,0,False
IGKV2OR2-1,0,False
AC064862.7,0,False
FBXW7-AS1,0,False
AP001836.1,0,False
NEK4P3,0,False
AL136141.1,0,False
HSPE1-MOB4,29,True
AC091810.1,0,False
AD001527.1,0,False
AL355353.1,2,False
FXYD6P1,0,False
DDX43P2,0,False
AC005070.1,0,False
GAS2L2,2,False
AC024940.5,0,False
AL356157.2,0,False
AL670379.8,0,False
PDHA1P1,0,False
AC137695.2,0,False
AP000436.1,0,False
AC012443.1,0,False
AL158042.1,0,False
BUB1P1,0,False
AC008782.1,0,False
AL591742.1,0,False
AC091133.5,0,False
AC072026.1,0,False
PDLIM1P1,0,False
AC135983.5,0,False
AC025588.3,0,False
DPRXP6,0,False
AL050403.2,8,False
LLPHP1,0,False
AC005185.1,0,False
AC004987.4,0,False
AC018737.1,0,False
AC013467.2,0,False
RPS10-NUDT3,30,True
AC005776.1,0,False
AC010326.4,29,True
C17orf50,0,False
AC024153.1,0,False
AC022400.4,0,False
CHCHD2P11,0,False
AL590095.1,0,False
AC002069.3,0,False
NANOGNBP3,1,False
TMEM261P1,0,False
AC019159.1,0,False
LINC00221,1,False
AL445675.1,0,False
AC016727.1,30,True
AC092032.1,0,False
AC007938.2,0,False
IGHD5OR15-5B,0,False
Z94722.1,0,False
AL023806.2,0,False
AC015849.2,0,False
AC022441.3,0,False
NF1P1,0,False
AC092120.2,0,False
AP001425.1,0,False
HNRNPDLP4,0,False
AL121912.1,0,False
AC091393.1,0,False
AC073413.2,0,False
AC021171.2,0,False
CHCHD2P3,0,False
AL356986.1,0,False
AL390816.3,0,False
AC099849.1,0,False
AL353765.1,0,False
AC007621.1,0,False
VDAC1P5,0,False
AC099785.1,0,False
AP002906.1,0,False
DDX55P1,2,False
IGHV3OR16-6,0,False
RPL12P48,0,False
AC067773.1,0,False
AP000942.3,0,False
AC004805.2,0,False
AC015849.3,0,False
SRGAP2D,27,True
RPAP2P1,0,False
ZNF30-AS1,0,False
AL136038.4,10,False
AC128687.1,0,False
HIST2H4A,30,True
AC080078.2,2,False
RASL10B,22,True
AC087072.1,0,False
AL049844.2,0,False
AC012507.3,0,False
AC006077.1,0,False
AC008277.2,0,False
AC015849.4,2,False
AL645939.3,0,False
AC111188.3,0,False
NUDT19P4,0,False
AL160290.2,0,False
HNRNPA3P9,0,False
AC008385.1,0,False
MTND4P35,0,False
CR788268.1,0,False
AC114878.2,0,False
RPS28P1,0,False
AL096840.1,0,False
AC073410.2,0,False
RPL12P50,0,False
AL161911.1,0,False
AC108451.2,0,False
MCRIP2P2,0,False
CICP23,0,False
TAS2R6P,5,False
AC140658.6,0,False
AC008013.3,0,False
AL645944.1,0,False
SRD5A3P1,0,False
GRAMD4P8,0,False
AC010719.1,13,False
AL512430.4,0,False
AL021808.1,0,False
AL034351.1,0,False
AL033381.2,0,False
RAP2CP1,0,False
AC006254.2,0,False
HSPE1P7,0,False
CT45A9,0,False
AC025811.1,0,False
MTDHP1,1,False
AL121917.2,0,False
AC007938.3,1,False
RPSAP75,0,False
AC135731.2,0,False
AC009948.3,23,True
AC092175.1,0,False
LPP-AS2,30,True
AC106872.10,0,False
IGHD5OR15-5A,0,False
AC239800.3,2,False
AC016355.1,20,True
NTAN1P1,0,False
AC087763.1,0,False
AP001823.1,0,False
REXO1L8P,0,False
AC136475.9,0,False
SMARCE1P7,0,False
MAGOH3P,0,False
AL596327.1,0,False
AC015849.5,2,False
AC091982.2,0,False
AC060764.1,0,False
AC092944.2,0,False
AL353621.2,0,False
AL589674.1,0,False
HMGB1P51,0,False
AL133338.2,0,False
AC019257.2,0,False
AC139493.1,0,False
AC069304.2,0,False
AC024085.1,0,False
AC111186.1,0,False
AL157899.1,0,False
AL137072.1,0,False
AC005034.4,1,False
AC073137.1,0,False
IGKV1OR2-118,0,False
AC129492.6,0,False
AC009237.13,0,False
CTHRC1P1,0,False
AC116667.1,5,False
AC011475.1,0,False
AC010680.3,14,False
LRRC37A9P,4,False
AC062037.1,0,False
IGKV2OR2-7D,0,False
AC013244.1,0,False
AC239600.1,0,False
AP002365.1,0,False
HSPE1P19,0,False
AP000907.3,0,False
KATNBL1P1,0,False
AC006380.1,0,False
AC009643.2,0,False
AC135178.6,0,False
AC020907.4,0,False
AC139700.1,0,False
AC010385.2,0,False
CLPTM1LP1,0,False
AL390955.2,0,False
AL670379.9,0,False
AL078603.1,0,False
MTRNR2L2,0,False
AC087468.1,0,False
NDUFB9P1,0,False
AL512631.1,4,False
AC092447.9,0,False
AC087045.1,0,False
AC020910.3,0,False
AC108738.1,0,False
AC093765.1,0,False
AL136363.2,0,False
AC073648.5,0,False
SNRPGP17,0,False
AC027644.2,0,False
AC107031.1,0,False
GMCL1P2,0,False
AL513548.2,0,False
PHBP20,0,False
AC012491.1,0,False
AL139317.4,0,False
AC096553.1,0,False
AC139426.3,0,False
CTAGE15,18,True
AC009314.1,0,False
NAMA,0,False
AL161722.3,0,False
TMEM56-RWDD3,24,True
IGLCOR22-2,0,False
AL022161.1,0,False
BNIP3P28,0,False
SUMO2P14,0,False
AC083899.3,0,False
IMMP1LP3,0,False
AL357315.2,0,False
AP000753.3,0,False
AC005181.1,0,False
SCML2P2,4,False
KATNBL1P5,0,False
AC008555.4,15,True
AL365503.1,0,False
AC079089.3,0,False
AL590392.1,0,False
AC010738.1,0,False
AC078841.1,0,False
AC012119.1,0,False
AC026412.3,1,False
NUDT4P2,3,False
AC018647.2,30,True
ELOCP5,0,False
AP000526.1,9,False
AC008608.1,0,False
AC009027.1,0,False
IGHV3OR16-8,0,False
PPIAP75,0,False
AC004130.1,29,True
AC012498.2,2,False
AL592504.1,0,False
AC006254.3,0,False
IGLVIVOR22-1,0,False
PRR20FP,0,False
AC010680.4,12,False
YWHAQP7,0,False
AL357137.1,0,False
AC018889.1,0,False
AC023762.1,0,False
AC011467.6,0,False
AC008745.1,0,False
AC016737.1,3,False
RPL23AP88,0,False
AL670379.10,0,False
AL161729.1,4,False
AC090578.2,0,False
AL022154.1,0,False
AL450472.2,0,False
HINT1P2,0,False
BOLA2P2,0,False
AL022099.1,0,False
AC004840.2,0,False
AL139286.1,0,False
AL671309.1,0,False
LINC01109,0,False
AC008555.5,0,False
AC104662.1,0,False
AL355989.1,0,False
AC104440.1,0,False
AC016925.2,0,False
AC010200.2,0,False
IGHV3OR16-13,0,False
AC098826.3,0,False
AL158801.4,0,False
Z99916.2,0,False
AC123912.5,0,False
AC005252.1,0,False
AC007029.1,0,False
AL713866.2,0,False
RPP40P2,0,False
AC006058.2,0,False
RNF138P2,0,False
AC018618.2,0,False
AC113403.1,0,False
VDAC3P1,0,False
AL353804.2,0,False
AC099791.2,0,False
AC247036.1,0,False
PRR13P7,0,False
AC016831.5,30,True
Z83818.1,0,False
MTCO1P22,0,False
Z99289.3,1,False
BRDTP1,0,False
AL670379.11,0,False
AL138895.2,0,False
RPL21P136,0,False
LINC01050,3,False
AL033384.2,0,False
AC011626.1,0,False
AL355376.2,0,False
AC091152.3,0,False
BNIP3P4,1,False
AL109918.3,0,False
AL121655.1,0,False
AC027334.1,0,False
KRT18P9,0,False
CARSP1,0,False
AL078605.1,0,False
AC114477.1,0,False
SUMO2P15,0,False
HMGB1P50,0,False
AC023932.1,0,False
AC007423.1,0,False
AC110741.2,0,False
PRELID3BP2,0,False
AC016727.2,0,False
AL136139.1,0,False
AC091193.1,0,False
DIMT1P1,0,False
AL158032.1,0,False
AC025946.2,0,False
AL683887.1,1,False
AC011891.2,0,False
AC008814.1,0,False
AC010201.1,0,False
MZT1P1,0,False
AL355297.3,0,False
LAPTM4BP2,0,False
AL353807.4,0,False
AC015849.6,0,False
AL353778.1,0,False
TMCC1-AS1,24,True
UGT2A2,0,False
AC068802.1,0,False
AC007326.1,0,False
AL356280.1,0,False
ELOCP33,0,False
AC011458.2,0,False
SMIM12P1,0,False
U73023.1,0,False
BCRP9,0,False
IGHV1OR15-3,0,False
AL390058.1,0,False
AC245014.2,0,False
AC233724.11,0,False
AL080274.1,0,False
AC008962.1,0,False
AC105254.2,0,False
SRXN1,30,True
DPRXP2,0,False
RAC1P9,0,False
AF146191.1,0,False
AC140113.2,0,False
AC069114.2,0,False
AL161729.2,0,False
AC174048.1,0,False
IGHD4OR15-4A,0,False
AP000654.2,0,False
AC091488.1,2,False
CTAGE6,15,True
AL357312.1,0,False
AC010201.2,11,False
B3GNTL1P2,0,False
AL035417.2,0,False
AC005084.1,0,False
AC023206.1,0,False
AC019322.2,0,False
LINC02104,0,False
AL117336.2,14,False
IGHD1OR15-1A,0,False
NDE1P2,0,False
AL591034.2,0,False
AL683813.2,0,False
AC120024.3,0,False
AL355598.1,0,False
AC018638.6,3,False
AC008162.1,0,False
AC007992.2,0,False
AC103792.1,0,False
IGKV1OR2-9,0,False
AC012468.1,0,False
AL356458.1,0,False
AC073091.2,0,False
AC048344.3,0,False
AL137190.1,0,False
AL512631.2,0,False
HTATSF1P2,25,True
AL138889.2,0,False
AC015871.2,0,False
AC140113.3,0,False
AC002128.2,0,False
AL034374.1,0,False
AC073387.2,0,False
AC087783.2,10,False
AC007619.2,0,False
NANOGP3,0,False
AC134879.2,0,False
AC113143.2,0,False
RBISP2,0,False
AC023513.1,0,False
AL451085.2,22,True
REXO1L9P,0,False
AC012464.3,1,False
NBPF19,30,True
AL161729.3,1,False
AL161798.1,0,False
SRGNP1,0,False
AL445228.2,0,False
OSBPL9P1,0,False
AP003973.2,0,False
AC006237.1,0,False
LINC02336,0,False
AC091167.4,0,False
AL109837.1,0,False
AL353622.2,0,False
AL078624.1,0,False
AL392112.1,0,False
AC010680.5,0,False
IGKV2OR2-2,0,False
MZT1P2,0,False
NAPGP1,0,False
AC073176.1,0,False
AC020728.1,0,False
PRR13P3,0,False
AC104640.2,0,False
AC093107.2,0,False
RPL23AP90,0,False
AC092747.3,0,False
AL035410.2,0,False
AL109936.2,5,False
AC005191.1,0,False
CYCSP1,0,False
AL157791.2,0,False
NBPF10,30,True
AL109983.1,0,False
AL358072.1,1,False
AL031281.1,0,False
RPL17P51,0,False
PPATP2,0,False
AL445237.1,0,False
AC068137.2,0,False
AL356423.1,0,False
AC246785.4,0,False
AL121932.1,0,False
AC011247.2,0,False
MMP28,29,True
CT45A2,0,False
AC005034.5,20,True
AL353729.2,0,False
AC112187.2,0,False
AC108081.1,0,False
AL590229.1,0,False
Z98751.3,0,False
AL109809.4,0,False
AC091805.2,0,False
DPRXP7,0,False
SQSTM1P1,0,False
CICP24,0,False
AL357094.1,0,False
AC106881.1,4,False
AL078624.2,0,False
AC010591.1,0,False
MTND3P19,0,False
AC005070.2,0,False
AC108676.2,0,False
ABI1P1,0,False
AP000403.1,0,False
RBM11P1,0,False
AC013244.2,0,False
AC100767.2,0,False
MEMO1P5,0,False
AC034205.3,0,False
AC020765.1,0,False
SNRPGP20,0,False
AL360085.1,0,False
AC011477.6,0,False
AC005183.1,0,False
AL670379.12,0,False
CCL5,30,True
AC025884.3,0,False
AC090525.3,0,False
AC018714.1,0,False
AL161756.2,0,False
AL590065.1,0,False
AC016831.6,0,False
AL049634.3,0,False
BNIP3P17,0,False
ARF4P1,0,False
AC004852.1,0,False
AL606495.2,0,False
WBP1LP12,0,False
BBIP1P1,0,False
Z83843.1,30,True
AC073046.2,0,False
AC009220.3,0,False
LINC02427,3,False
AC021443.1,0,False
AC006499.8,0,False
AC245389.1,0,False
AC117498.3,0,False
BNIP3P11,0,False
AL355297.4,0,False
AC018638.7,14,False
AL138787.2,0,False
AC113139.1,0,False
YPEL5P2,0,False
AL391813.1,0,False
AL138966.1,0,False
AP001330.4,0,False
HIRAP1,0,False
LINC02333,0,False
AL109618.2,0,False
PPIAL4E,0,False
AC069304.3,0,False
IGKV1OR2-6,0,False
AL136982.5,16,True
AL359504.2,2,False
AC119501.1,0,False
AC078880.3,1,False
AL583832.1,0,False
AL671883.2,0,False
AC073111.2,0,False
AC103881.1,0,False
LINC02550,1,False
SELENOTP2,0,False
AC011894.1,0,False
AC004805.3,0,False
LARP7P1,0,False
AL139395.1,0,False
AC108463.3,7,False
ELOCP35,0,False
AC008121.1,0,False
AC112230.1,0,False
AC008739.3,0,False
AP000942.4,0,False
LIX1L,30,True
KRT8P49,0,False
MILR1,27,True
AC097467.4,0,False
Z84480.1,0,False
AL391646.1,0,False
AC005632.3,0,False
AC006006.1,0,False
HSPE1P14,0,False
ATP2B1-AS1,25,True
ACTG1P22,0,False
AC055876.5,0,False
AL359821.1,0,False
IGHV3OR16-7,0,False
AC013244.3,0,False
AC138894.3,0,False
AP004372.1,0,False
PSMA6P4,0,False
AC104763.2,0,False
AC027612.4,0,False
AC067959.1,0,False
AL139041.1,0,False
AL589743.3,0,False
AC017002.4,0,False
BNIP3P19,0,False
AC019072.1,0,False
MARK3P1,0,False
AC112220.2,30,True
AC242498.1,0,False
AC099343.3,30,True
KRT8P47,0,False
AL031601.1,0,False
AL356052.1,0,False
AC097359.3,0,False
AC025062.2,0,False
BNIP3P35,0,False
AC007262.1,0,False
AC018462.2,0,False
AL161729.4,0,False
Z99497.2,0,False
BNIP3P36,0,False
AC233280.2,0,False
AC004890.3,0,False
AC008555.6,0,False
AC104408.1,0,False
AC010998.2,0,False
AC107304.1,0,False
AC104771.1,0,False
Z82195.1,0,False
LSM1P2,0,False
AC098935.2,0,False
AC136601.2,0,False
AC092960.1,0,False
AL953862.2,0,False
MTND5P10,0,False
AC140658.7,0,False
AL929325.1,0,False
AC023141.13,0,False
AL049779.3,0,False
AC233992.2,0,False
SNX29P2,14,False
AC098483.2,0,False
AC123786.2,0,False
BNIP3P20,0,False
RPL17P3,0,False
ATP1B3P1,0,False
AC017033.1,0,False
NDUFA8P1,0,False
AC069236.1,0,False
AL163642.2,0,False
AC010501.1,0,False
AC012640.3,0,False
AC022001.2,0,False
AC022146.2,0,False
MROH7-TTC4,18,True
AC011396.3,0,False
AC103858.1,0,False
AL357054.2,0,False
AL390208.1,0,False
AL137798.1,0,False
Z98200.1,0,False
AL138900.2,0,False
AC008608.2,5,False
RNU1-29P,0,False
AC114490.2,30,True
AL121992.2,0,False
AF287957.1,0,False
AL031848.2,0,False
AC005828.6,0,False
AP003392.5,0,False
AC112187.3,0,False
AL355802.2,1,False
AL031118.1,2,False
AC044810.3,0,False
AL021368.1,0,False
AC091544.5,0,False
RN7SKP299,0,False
AC010424.2,0,False
AC139792.1,0,False
AL109930.1,0,False
AL445209.1,0,False
AC080013.3,1,False
AC009994.1,0,False
AL118558.3,28,True
AC026740.1,12,False
AL031055.1,3,False
AC104794.4,0,False
AC008875.1,0,False
AL080317.2,28,True
AC008667.4,0,False
AL589666.1,28,True
AC011337.1,8,False
AC008494.3,2,False
SNORA51,11,False
AL121906.1,0,False
AL590822.2,0,False
AL603832.3,2,False
Z97200.1,20,True
RN7SKP290,0,False
AC008897.3,1,False
AC022400.5,30,True
RN7SKP4,0,False
RNU6-94P,0,False
AL109910.2,0,False
AL662844.3,0,False
SMIM32,0,False
AC019080.3,0,False
PLS3-AS1,7,False
AC008937.3,1,False
AC012213.4,1,False
AL445222.1,8,False
RNU7-10P,0,False
AC012557.1,2,False
AC073389.2,5,False
AC012603.1,2,False
LINC02343,3,False
AC087501.4,29,True
SNORD11B,0,False
AL162258.1,25,True
AC073195.1,6,False
LINC01215,9,False
AL096865.1,6,False
Z84492.1,11,False
AL589740.1,0,False
AC104118.1,22,True
AC114810.1,0,False
AC026979.2,3,False
AC024060.1,22,True
AC005740.4,3,False
AC025754.2,0,False
AGAP11,27,True
AP001330.5,14,False
MIR98,0,False
AL136162.1,9,False
AC016747.2,0,False
OR10AE1P,0,False
AC026790.1,0,False
AC064834.1,0,False
AC007744.1,7,False
AL109811.2,28,True
AL357518.1,0,False
MIR4791,0,False
MIR4466,0,False
AC025627.4,0,False
AL161716.1,0,False
AC091826.2,0,False
SNORA35B,24,True
AL357054.3,2,False
AL035530.2,27,True
AL139286.2,0,False
AC012467.1,0,False
AL357568.2,9,False
AC034236.2,19,True
AC005828.7,0,False
RNU6-86P,0,False
RNA5SP108,0,False
AC008972.1,3,False
AC016877.3,1,False
AL353135.1,0,False
RNU6-85P,0,False
AL603756.1,3,False
OR2AS2P,0,False
AC012073.1,27,True
AC104187.1,0,False
AC103724.4,0,False
AC098614.3,27,True
AL355612.1,0,False
AC017076.1,0,False
AC093423.3,0,False
LINC01954,0,False
AC007100.1,0,False
AC021860.1,0,False
AC100803.3,3,False
AC026786.2,0,False
AC090948.1,5,False
AC021321.1,3,False
AL583856.2,0,False
ADAM6,0,False
U47924.1,1,False
AC120053.1,24,True
AC141002.1,0,False
RDM1P4,0,False
AC012467.2,30,True
AC226119.2,0,False
AL359643.2,7,False
AC012640.4,2,False
AL158211.2,0,False
SNORD58B,0,False
AC023302.1,0,False
AL008726.1,1,False
BX248123.1,0,False
RN7SL827P,0,False
AL139424.1,0,False
AC013400.1,0,False
AL354872.2,0,False
AC126118.1,1,False
AC019080.4,1,False
AC034229.3,2,False
AC010904.2,0,False
FO704657.1,0,False
AC037487.3,0,False
AL139274.2,7,False
AL121944.1,18,True
AC100814.1,24,True
RNU1-30P,0,False
AC008592.5,4,False
AC010240.3,0,False
AC064807.4,2,False
AC073218.1,0,False
RNU6-87P,0,False
AL162258.2,19,True
ANKRD34A,19,True
AL136984.1,23,True
SNORD14A,0,False
MIR139,0,False
AP002907.1,0,False
AC010245.2,20,True
AC016405.2,0,False
AL445647.1,5,False
GTF2H5,30,True
AC091965.4,0,False
AL499627.2,0,False
AC007390.2,27,True
RNU6-6P,4,False
AC013472.3,0,False
AC016575.1,0,False
AL365181.2,3,False
AC005618.1,24,True
AC122710.2,0,False
AC004492.1,14,False
RN7SL828P,0,False
AC090186.1,3,False
AC124045.1,29,True
AL139423.1,1,False
AC004233.2,9,False
MIR502,0,False
AC008972.2,6,False
AL137127.1,27,True
AC091979.2,0,False
AC025181.2,29,True
AC080013.4,2,False
AL512413.1,0,False
AC087623.2,9,False
AC091614.1,0,False
RN7SL715P,0,False
AL024498.1,1,False
AL513218.1,0,False
AC026741.1,4,False
Z84492.2,0,False
AL691432.2,30,True
AC244517.1,9,False
AC008906.2,2,False
AC011374.2,16,True
AL136131.3,2,False
AC233992.3,0,False
AC006058.3,2,False
AC008966.2,0,False
AP006545.2,0,False
AL359715.3,28,True
AC091946.2,0,False
AC103810.6,0,False
AL451064.1,2,False
LINC01607,2,False
AC113349.2,0,False
AC022400.6,26,True
AL390719.2,23,True
AL359643.3,29,True
FGF14-AS2,15,True
AC025171.4,2,False
NFYC-AS1,27,True
ARF4-AS1,9,False
AC013403.2,2,False
AC112211.1,0,False
NBPF25P,28,True
AL365330.1,0,False
AC244517.2,0,False
AC055822.1,10,False
AC008280.3,12,False
AC107373.2,8,False
AL139022.2,0,False
AC087623.3,0,False
RNU4-5P,0,False
AL589739.1,0,False
AL024498.2,0,False
AF106564.1,8,False
AC005972.2,0,False
AL606537.1,0,False
CASC15,30,True
AL355385.1,0,False
AC138696.2,0,False
U47924.2,8,False
AL050343.2,0,False
AC011306.1,0,False
AC012557.2,0,False
AC135507.1,13,False
AC005041.3,1,False
AP003392.6,0,False
AL024508.2,23,True
AC100812.1,1,False
AL356512.1,6,False
HIST2H2AA4,30,True
RN7SL803P,0,False
AC097358.2,0,False
AC004775.1,0,False
AL451050.2,0,False
AL023583.1,1,False
AC114760.2,0,False
AL645940.1,1,False
AC108865.2,0,False
AC005072.1,17,True
AC103810.7,0,False
AL645933.2,26,True
AL136304.1,2,False
AL136985.2,0,False
MIR3666,0,False
RN7SL726P,0,False
AC008945.1,0,False
AL590438.1,1,False
AL645939.4,0,False
AC011373.1,0,False
AC004908.1,0,False
AL356277.3,0,False
AC080013.5,0,False
AL138831.2,0,False
AP003117.2,0,False
RNA5SP386,0,False
AC022893.3,0,False
AC113361.1,0,False
AC044849.1,0,False
LINC01749,0,False
RNU6-89P,0,False
AC034198.2,1,False
AC009686.2,4,False
AC034236.3,0,False
AC021242.3,0,False
AL138724.1,19,True
IER3-AS1,0,False
LINC00551,8,False
AC092687.3,0,False
AL031963.3,0,False
AL512329.2,5,False
TPTE2P2,0,False
LINC02084,2,False
AL451165.2,28,True
AC083964.1,13,False
SNORD96A,0,False
AC018709.1,0,False
AC091544.6,0,False
AC096721.1,1,False
AC096887.1,1,False
AC104113.1,4,False
IFNL4P1,0,False
AL133255.1,0,False
AL021368.2,30,True
AL022345.1,0,False
AL445309.1,3,False
AP003355.2,0,False
AC026801.2,24,True
AC012629.2,0,False
NUDT3,30,True
AC007128.2,2,False
AL353581.1,1,False
AC002044.1,0,False
KMT2B,30,True
AC011816.2,0,False
AC093297.2,30,True
RNU6-90P,0,False
AC067838.1,19,True
AL137003.2,29,True
AC116609.3,0,False
AC107952.2,1,False
SNORD114-21,0,False
AL031775.1,29,True
AC103810.8,0,False
AC116351.2,2,False
RNA5SP506,0,False
AC092354.1,0,False
AL080317.3,30,True
RNU4-89P,0,False
AC116036.2,0,False
AC005014.2,0,False
AL160408.5,0,False
AL158211.3,0,False
AC074032.1,12,False
AC008035.1,0,False
AC092354.2,2,False
AL591167.1,0,False
AC009102.2,0,False
Z97832.2,18,True
AC026979.3,0,False
AL008729.2,3,False
MIR3976,0,False
LINC02664,0,False
AC025171.5,0,False
AC006270.3,0,False
AC016405.3,0,False
AC015802.5,0,False
AL022345.2,0,False
POM121C,30,True
RNU6-92P,0,False
IFNL4,0,False
AC005392.3,0,False
AL138916.2,2,False
CD24,30,True
AC103810.9,0,False
AL031775.2,0,False
AL365181.3,9,False
AC108102.1,0,False
AL022394.1,0,False
AC022384.1,30,True
AC116312.1,3,False
RN7SL778P,0,False
FAM47E-STBD1,30,True
AC025175.1,4,False
AC034229.4,0,False
AC090607.4,0,False
LINC01145,30,True
AL513477.2,0,False
AC009902.3,6,False
BX284668.6,0,False
AL450270.1,0,False
LINC02637,0,False
AC104117.5,0,False
AL031432.3,1,False
AC137630.3,0,False
RNA5SP357,0,False
CUX2P1,0,False
AL645608.6,0,False
RNU6-91P,0,False
AC080013.6,0,False
AL353588.1,0,False
OR13Z2P,0,False
AL118558.4,1,False
RNU6-84P,0,False
AL158850.1,2,False
AL135925.1,30,True
AL139246.5,13,False
AL391244.2,30,True
AC087045.2,0,False
AC113194.1,0,False
MIR432,0,False
AC139795.3,2,False
SNORD115-40,0,False
AP005328.1,0,False
U91328.1,30,True
AL357054.4,22,True
AL031768.1,1,False
AL021807.1,4,False
RN7SL760P,0,False
AL512283.1,1,False
AC006273.1,0,False
SNORD113-5,0,False
AL024507.2,13,False
AC144521.1,3,False
AL020996.3,0,False
AC010857.1,0,False
OR13Z3P,0,False
AC254633.1,9,False
AC022001.3,0,False
AL392183.1,0,False
AL132656.3,4,False
AL109659.2,4,False
OR1X1P,0,False
AC090948.2,8,False
AL662844.4,27,True
AC104958.2,5,False
AC104964.4,16,True
AL357078.3,1,False
RNU6-88P,0,False
AL136982.6,13,False
AC087752.4,1,False
AL121992.3,0,False
AL645608.7,14,False
CFAP206,8,False
AL355578.1,1,False
AL158211.4,0,False
AC036214.2,29,True
AC079610.3,0,False
LINC01023,5,False
AC099522.2,7,False
AC090948.3,0,False
SNORA28,17,True
RN7SL840P,0,False
AC005014.3,0,False
AL662797.1,15,True
AL021368.3,1,False
AL137246.1,2,False
MIR4787,0,False
AC023813.4,0,False
LINC02538,12,False
AC017048.3,1,False
AC012087.2,0,False
AC009974.1,1,False
GTF2IP13,26,True
U91328.2,0,False
OR51F3P,0,False
AL512343.2,1,False
AC016745.2,16,True
AC012511.1,2,False
AF250324.1,1,False
AC109347.2,1,False
AC005162.3,15,True
OR5BL1P,0,False
AL138762.1,7,False
MUSTN1,26,True
AL596325.2,5,False
LINC02098,0,False
AC027271.1,3,False
AP000347.1,30,True
AL031587.3,12,False
AL592494.2,0,False
AC139887.4,3,False
ZSWIM8-AS1,7,False
AL451049.1,0,False
AL359091.3,0,False
OR10AH1P,0,False
AC063944.3,0,False
AC016394.2,25,True
AC007308.1,0,False
AC010655.3,14,False
ZNF595,30,True
AC073073.2,29,True
AC015982.1,20,True
AC016252.1,0,False
MAGI1-IT1,23,True
AC026464.6,30,True
AC093673.2,0,False
AFAP1-AS1,9,False
AC010735.2,20,True
AP000919.4,0,False
AC021146.12,0,False
AC016542.1,3,False
AL731563.3,24,True
AC067750.1,29,True
AC097504.2,0,False
OR51F5P,0,False
DOC2B,30,True
AC006027.1,14,False
AC015712.5,1,False
AP003121.1,0,False
AC097468.3,17,True
GTF2IP20,30,True
AC079766.1,0,False
AC005020.2,0,False
AC110792.3,2,False
AL358472.2,18,True
AC024933.1,0,False
AP000317.2,0,False
AC090425.1,0,False
AC021097.1,10,False
AC073352.1,0,False
AC093635.1,0,False
OR51C4P,0,False
U62317.1,19,True
AC012306.2,30,True
AL590560.2,26,True
AL021707.6,16,True
AL391497.1,1,False
PCDHB16,30,True
OR5AO1P,0,False
AC124016.1,2,False
AC112503.1,0,False
AL355987.2,0,False
FAM223B,0,False
AC004471.2,0,False
OR9I3P,0,False
AC006333.2,30,True
AP005329.3,30,True
AC004832.4,0,False
LINC02018,20,True
AC092807.2,0,False
AC010997.4,6,False
AC073107.1,0,False
Z94160.2,0,False
GAS6-DT,25,True
AL359091.4,0,False
AC007620.3,1,False
MESTIT1,3,False
AC010913.1,0,False
AP005137.2,1,False
AC046143.2,1,False
AC133041.1,0,False
AC019069.1,29,True
AL139098.2,0,False
AL157904.1,0,False
AL121658.1,1,False
AC112236.2,0,False
AC006483.2,0,False
AL022322.1,13,False
AC131235.2,0,False
LINC02266,0,False
AC009336.1,0,False
AC004982.1,19,True
AP000345.2,0,False
ADIRF-AS1,30,True
AC007881.3,2,False
AC005323.2,2,False
AC069257.3,2,False
AC135457.1,0,False
AC107214.2,2,False
AC004948.1,0,False
AP005131.7,11,False
AC063962.1,0,False
AL592148.3,27,True
STAG3L5P-PVRIG2P-PILRB,30,True
AL133245.1,7,False
AC245297.2,6,False
AC083798.2,30,True
AC093726.1,2,False
AC115284.1,0,False
AC103702.2,7,False
AL596094.1,0,False
JMJD1C-AS1,6,False
AC004854.2,14,False
AC097532.2,1,False
AC005696.2,0,False
AC104109.3,0,False
AC112219.2,0,False
AC019131.2,19,True
AC245060.4,30,True
AC147067.2,0,False
AC019193.2,0,False
AC253536.6,3,False
AP000864.1,3,False
AC010976.2,0,False
AC073389.3,1,False
AC126283.1,0,False
AC092954.1,0,False
AL008721.1,0,False
AC006238.1,0,False
AC021851.1,23,True
AC004080.5,0,False
KRTAP10-7,0,False
AC007038.2,22,True
AC015712.6,8,False
U91328.3,0,False
AC004908.2,10,False
AC093732.2,0,False
AC098850.4,0,False
AL359198.1,0,False
U62317.2,0,False
AC073610.2,1,False
AL445423.1,0,False
AC245100.7,2,False
AL844908.1,1,False
